timestamp,nav_usd,cash_usd,n_positions,invested_pct,regime,drawdown,max_drawdown,n_trades
2026-03-01 00:00:00+00:00,100000.0,87651.48984774957,1,0.12348510152250425,BEAR,0.0,0.0,1
2026-03-01 02:00:00+00:00,100045.72303876489,88117.72507579067,1,0.11922546612364882,BEAR,1.238965423625006e-05,1.238965423625006e-05,1
2026-03-01 04:00:00+00:00,100039.11173419248,88116.70148305244,1,0.11917749012824419,BEAR,7.84716661386049e-05,7.84716661386049e-05,1
2026-03-01 06:00:00+00:00,100040.9514544247,87925.51282363813,1,0.12110479213410885,BEAR,6.008309956277393e-05,7.84716661386049e-05,1
2026-03-01 08:00:00+00:00,100021.35311690887,84646.92966490773,2,0.15371141234243157,BEAR,0.0002559744790635272,0.0002559744790635272,2
2026-03-01 10:00:00+00:00,100022.01427853576,83979.13379169263,2,0.16039349539760128,BEAR,0.0002493659663230802,0.0004063815811427608,1
2026-03-01 12:00:00+00:00,100005.2822769247,83399.09070310899,2,0.1660531443512303,BEAR,0.0004166074415120091,0.0004166074415120091,1
2026-03-01 14:00:00+00:00,100098.88855519948,83018.7091109496,2,0.17063305787687166,BEAR,0.0,0.0004166074415120091,1
2026-03-01 16:00:00+00:00,100069.70612908235,83821.6491169932,2,0.16236739009836187,BEAR,0.0002915359654671403,0.0004166074415120091,1
2026-03-01 18:00:00+00:00,100058.14792850295,83663.95593694659,2,0.16384664648471126,BEAR,0.0004070037868008885,0.0005825674292963767,1
2026-03-01 20:00:00+00:00,99971.09557627824,85969.78094702263,1,0.14005362798662702,BEAR,0.0012766673113534562,0.0012766673113534562,1
2026-03-01 22:00:00+00:00,99967.96369885112,82598.55668026216,2,0.1737497331736545,BEAR,0.001307955145537482,0.001307955145537482,2
2026-03-02 00:00:00+00:00,100001.34019735298,86327.7852294368,2,0.1367337171775035,BEAR,0.0009745198898257383,0.001307955145537482,1
2026-03-02 02:00:00+00:00,100041.3748870125,89368.41115841233,2,0.10668549628245605,BEAR,0.0005745684993821013,0.001307955145537482,1
2026-03-02 04:00:00+00:00,100038.64898863038,91176.73010286022,2,0.0885849516698024,BEAR,0.0006018005538181481,0.001307955145537482,1
2026-03-02 06:00:00+00:00,100002.5903223788,88199.27824020856,2,0.11803006346255485,BEAR,0.0009620309896604618,0.001307955145537482,2
2026-03-02 08:00:00+00:00,99997.36732202652,88912.13893257538,2,0.11085520235500623,BEAR,0.0010142093947124343,0.001307955145537482,2
2026-03-02 10:00:00+00:00,100000.4444299534,90443.10137258221,2,0.09557300581864658,BEAR,0.0009834687144582531,0.001307955145537482,2
2026-03-02 12:00:00+00:00,100009.19518252474,88848.47373406787,2,0.11159695294105376,BEAR,0.0008960476381840755,0.001307955145537482,1
2026-03-02 14:00:00+00:00,100126.52827368164,88825.62553458955,4,0.1128662197115502,BEAR,0.0,0.001307955145537482,4
2026-03-02 16:00:00+00:00,100573.5678651686,88825.62553458955,4,0.11680944188366305,BEAR,0.0,0.001307955145537482,0
2026-03-02 18:00:00+00:00,100455.12913610395,85529.29982374239,4,0.14858205290980164,BEAR,0.001177632767522351,0.001307955145537482,1
2026-03-02 20:00:00+00:00,100386.61632814433,85529.29982374239,4,0.14800096913154503,BEAR,0.0018588535834276581,0.0018588535834276581,0
